id,date,discount,manufacturer_id,product,product_id,quantity,store_id,total_value,value
8701,2019-06-03,0.0,6172,HAMBURGUER FRIMESA BOVINO 56 G,76591,10.0,3_8,9.8000000000000025,0.9800000000000002
8702,2019-06-03,0.0,6172,HAMBURGUER FRIMESA BOVINO 56 G,76591,8.0,3_8,7.8400000000000016,0.9800000000000002
8703,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO MISTO 56 G,35089,4.0,3_13,3.6,0.9
8704,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO MISTO 56 G,35089,6.0,3_8,5.22,0.87
8705,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO MISTO 56 G,35089,4.0,3_8,3.48,0.87
8706,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO MISTO 56 G,35089,4.0,3_8,3.48,0.87
8707,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO MISTO 56 G,35089,4.0,3_8,3.48,0.87
8708,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO MISTO 56 G,35089,5.0,3_8,4.35,0.86999999999999988
8709,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO MISTO 56 G,35089,4.0,3_8,3.48,0.87
8710,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO MISTO 56 G,35089,10.0,3_8,8.7,0.87
8711,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO MISTO 56 G,35089,10.0,3_8,8.7,0.86999999999999988
8712,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO MISTO 56 G,35089,4.0,3_8,3.48,0.87
8713,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO MISTO 56 G,35089,10.0,3_8,8.7,0.86999999999999988
8714,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO MISTO 56 G,35089,8.0,3_8,6.96,0.87
8715,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO MISTO 56 G,35089,8.0,3_8,6.96,0.87
8716,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO MISTO 56 G,35089,8.0,3_8,6.96,0.87
8717,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO MISTO 56 G,35089,14.0,3_13,12.600000000000003,0.90000000000000024
8718,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO MISTO 56 G,35089,6.0,3_8,5.22,0.87
8719,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO MISTO 56 G,35089,8.0,3_8,6.96,0.87
8720,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO MISTO 56 G,35089,3.0,3_13,2.7,0.9
8721,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO MISTO 56 G,35089,4.0,3_8,3.48,0.87
8722,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO MISTO 56 G,35089,12.0,3_8,10.44,0.87
8723,2019-06-03,0.0,6172,HAMBURGUER FRIMESA BOVINO 672 G,735,1.0,3_8,13.98,13.98
8724,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO DEFUMADO 672 G,120965,1.0,3_8,13.59,13.59
8725,2019-06-03,0.0,43135,HAMBURGUER PERDIGAO DEFUMADO 672 G,120965,1.0,3_8,13.59,13.59
8726,2019-06-03,1.5,51576,HAMBURGUER SEARA TEXAS GRANEL 56 G,173923,10.0,3_8,7.4,0.89
8727,2019-06-03,1.2,51576,HAMBURGUER SEARA TEXAS GRANEL 56 G,173923,8.0,3_8,5.92,0.8899999999999999
8728,2019-06-03,0.9,51576,HAMBURGUER SEARA TEXAS GRANEL 56 G,173923,6.0,3_8,4.44,0.89
8729,2019-06-03,0.6,51576,HAMBURGUER SEARA TEXAS GRANEL 56 G,173923,4.0,3_8,2.9600000000000004,0.89
8730,2019-06-03,0.6,51576,HAMBURGUER SEARA TEXAS GRANEL 56 G,173923,4.0,3_8,2.9600000000000004,0.89
8731,2019-06-03,0.9,51576,HAMBURGUER SEARA TEXAS GRANEL 56 G,173923,6.0,3_8,4.44,0.89
8732,2019-06-03,0.9,51576,HAMBURGUER SEARA TEXAS GRANEL 56 G,173923,6.0,3_8,4.44,0.89
8733,2019-06-03,0.9,51576,HAMBURGUER SEARA TEXAS GRANEL 56 G,173923,6.0,3_8,4.44,0.89
8734,2019-06-03,0.9,51576,HAMBURGUER SEARA TEXAS GRANEL 56 G,173923,6.0,3_8,4.44,0.89
8735,2019-06-03,0.9,51576,HAMBURGUER SEARA TEXAS GRANEL 56 G,173923,6.0,3_8,4.44,0.89
8736,2019-06-03,1.2,51576,HAMBURGUER SEARA TEXAS GRANEL 56 G,173923,8.0,3_8,5.92,0.8899999999999999
8737,2019-06-03,0.0,51576,HAMBURGUER SEARA TEXAS GRANEL 56 G,173923,6.0,3_8,5.34,0.89
8738,2019-06-03,0.0,43135,HAMBURGUER SADIA BOVINA CHURR CX 672 G,16735,1.0,3_8,18.69,18.69
8739,2019-06-03,0.0,45820,HAMBURGUER SAMURAI SOJA ORG TOMATE 336 G,145454,1.0,3_8,26.99,26.99
8740,2019-06-03,1.0,60,FARINHA MIXTURE SGLUTEN PCT 1 KG,217819,1.0,3_8,9.98,10.98
8741,2019-06-03,0.0,63369,FARINHA VILA ERVAS AMENDOAS 100 G,231211,1.0,3_13,15.29,15.29
8742,2019-06-03,0.0,4372,FARINHA URBANO DE ARROZ SG PCT 1 KG,125816,2.0,3_8,10.38,5.19
8743,2019-06-03,0.0,4372,FARINHA URBANO DE ARROZ SG PCT 1 KG,125816,1.0,3_8,5.19,5.19
8744,2019-06-03,0.0,4372,FARINHA URBANO DE ARROZ SG PCT 1 KG,125816,1.0,3_8,5.19,5.19
8745,2019-06-03,0.0,67705,FERMENTO FERMAIS BIOLOGICO SECO 10 G,245456,1.0,3_8,0.82,0.82
8746,2019-06-03,0.0,57655,FARINHA NATUREBA DE NOZ PECA PCH 100 G,239642,1.0,3_13,7.59,7.59
8747,2019-06-03,0.0,52056,FARINHA PSILIO ESPECIAL SEM GLUTEN 1 KG,236259,1.0,3_8,16.49,16.49
8748,2019-06-03,0.0,68983,CARNE PAMPEANO BOVINA EM CONSERVA LT 320 G,249893,1.0,3_8,6.99,6.99
8749,2019-06-03,0.0,61877,SOBREMESA MR BEY PETIT GATEAU 240 G,217267,1.0,3_8,26.99,26.99
8750,2019-06-03,0.0,59938,SOBREMESA MR BEY PETIT GATEAU 240 G,217267,2.0,3_13,49.98,24.99
8751,2019-06-03,0.0,6608,PROT SOJA SUPRA SOY SL ORIGINAL LT 300 G,22144,1.0,3_13,24.99,24.99
8752,2019-06-03,0.0,297,GELEIA QUEENSBERRY CLASSIC MIRTILO 320 G,119276,1.0,3_8,12.98,12.98
8753,2019-06-03,0.0,297,GELEIA QUEENSBERRY CLASSIC JABOTAMORA PT 320 G,114117,1.0,3_13,12.98,12.98
8754,2019-06-03,0.0,37081,PRANCHA CADENCE ALISADORA PTVM 1 UN PAC251 127V,227011,1.0,3_8,29.9,29.9
8755,2019-06-03,0.0,58225,BEBIDA H2OH CGAS GF 1500 ML,114957,3.0,3_8,17.37,5.79
8756,2019-06-03,0.0,58225,BEBIDA H2OH CGAS GF 1500 ML,114957,1.0,3_8,5.79,5.79
8757,2019-06-03,0.0,50396,BEBIDA H2OH CGAS GF 1500 ML,114957,1.0,3_13,5.79,5.79
8758,2019-06-03,0.0,58225,BEBIDA H2OH LIMONETO 500 ML,186491,2.0,3_8,5.98,2.99
8759,2019-06-03,0.0,50396,BEBIDA H2OH LIMONETO 500 ML,186491,1.0,3_13,2.99,2.99
8760,2019-06-03,0.0,58225,BEBIDA H2OH LIMONETO 500 ML,186491,1.0,3_8,2.99,2.99
8761,2019-06-03,0.0,50396,BEBIDA H2OH LIMONETO 500 ML,186491,1.0,3_13,2.99,2.99
8762,2019-06-03,0.0,50396,BEBIDA H2OH LIMONETO 500 ML,186491,1.0,3_13,2.99,2.99
8763,2019-06-03,0.0,58225,BEBIDA H2OH CGAS LIMAO GF 500 ML,114956,8.0,3_8,23.92,2.99
8764,2019-06-03,0.0,58225,BEBIDA H2OH LARANCCINI PET 500 ML,226103,6.0,3_8,17.94,2.99
8765,2019-06-03,0.0,3580,OVO HEMMER DE CODORNA VD 300 G,211792,1.0,3_13,16.29,16.29
8766,2019-06-03,0.0,59740,OVO POLI CODORNA EM CONSERVA 300 G,99857,1.0,3_8,12.98,12.98
8767,2019-06-03,0.0,59740,OVO POLI CODORNA EM CONSERVA 300 G,99857,1.0,3_8,12.98,12.98
8768,2019-06-03,0.0,59740,OVO POLI CODORNA EM CONSERVA 300 G,99857,1.0,3_8,12.98,12.98
8769,2019-06-03,0.0,367,OVO OLIVEIRA CODORNA CONSERVA VD 300 G,239390,1.0,3_8,10.29,10.29
8770,2019-06-03,0.0,297,GELEIA QUEENSBERRY CLASSIC AMORA 320 G,98583,1.0,3_13,12.98,12.98
8771,2019-06-03,0.0,297,GELEIA QUEENSBERRY CLASSIC GOIABA 320 G,98579,1.0,3_8,12.98,12.98
8772,2019-06-03,0.0,46512,GELEIA CASA MADEIRA TRAD FRT VERM PT 240 G,175171,1.0,3_8,18.39,18.39
8773,2019-06-03,0.0,46512,GELEIA CASA MADEIRA GOURMET PHYSALIS PT 240 G,148548,1.0,3_8,27.99,27.99
8774,2019-06-03,0.0,297,GELEIA QUEENSBERRY CLASSIC FRUTAS VERMELHAS 320 G,98581,1.0,3_8,12.98,12.98
8775,2019-06-03,0.0,53774,CARNE BOV BIFE DE ALCATRA KG,7177,1574,3_8,42.34,26.9
8776,2019-06-03,0.0,53774,CARNE BOV BIFE DE ALCATRA KG,7177,0.7,3_8,18.83,26.9
8777,2019-06-03,0.0,53774,CARNE BOV BIFE DE MAMINHA KG,66160,0.21600000000000003,3_8,7.28,33.69
8778,2019-06-03,0.0,53774,CARNE BOV BIFE DE MAMINHA KG,66160,262,3_8,8.83,33.69
8779,2019-06-03,0.0,53774,CARNE BOV BIFE DE MAMINHA KG,66160,196,3_8,6.6,33.69
8780,2019-06-03,0.0,2514,CARNE BOV BIFE DE PATINHO KG,7489,1242,3_13,28.44,22.9
8781,2019-06-03,0.0,53774,CARNE BOV BIFE DE PATINHO KG,7489,1.15,3_8,24.029999999999998,20.9
8782,2019-06-03,0.0,2514,CARNE BOV BIFE DE PATINHO KG,7489,1.0659999999999998,3_13,24.41,22.9
8783,2019-06-03,0.0,2514,CARNE BOV BIFE DE PATINHO KG,7489,1.1440000000000001,3_13,26.2,22.9
8784,2019-06-03,0.0,2514,CARNE BOV BIFE DE PATINHO KG,7489,1.2240000000000002,3_13,28.03,22.899999999999995
8785,2019-06-03,0.0,2514,CARNE BOV BIFE DE PATINHO KG,7489,1548,3_13,35.45,22.9
8786,2019-06-03,0.0,2514,CARNE BOV BIFE DE PATINHO KG,7489,3148,3_13,72.09,22.9
8787,2019-06-03,0.0,2514,CARNE BOV BIFE DE PATINHO KG,7489,1.0759999999999998,3_13,24.64,22.9
8788,2019-06-03,0.0,2514,CARNE BOV BIFE DE PATINHO KG,7489,1546,3_13,35.4,22.9
8789,2019-06-03,0.0,2514,CARNE BOV BIFE DE PATINHO KG,7489,536,3_13,12.27,22.9
8790,2019-06-03,0.0,2514,CARNE BOV BIFE DE PATINHO KG,7489,1702,3_13,38.98,22.9
8791,2019-06-03,0.0,53774,CARNE BOV BIFE DE PATINHO KG,7489,1.1,3_8,22.99,20.9
8792,2019-06-03,0.0,53774,CARNE BOV BIFE DE PATINHO KG,7489,516,3_8,10.78,20.9
8793,2019-06-03,0.0,2514,CARNE BOV BIFE DE PATINHO KG,7489,0.32799999999999996,3_13,7.51,22.9
8794,2019-06-03,0.0,2514,CARNE BOV BIFE DE PATINHO KG,7489,0.66599999999999993,3_13,15.25,22.9
8795,2019-06-03,0.0,53774,CARNE BOV BIFE DE PATINHO KG,7489,1026,3_8,21.44,20.9
8796,2019-06-03,0.47,10720,CARNE BOV BIFE DE COXAO MOLE KG,7213,0.46799999999999997,3_13,10.719999999999999,23.9
8797,2019-06-03,1.36,10720,CARNE BOV BIFE DE COXAO MOLE KG,7213,1.3559999999999999,3_13,31.05,23.899999999999995
8798,2019-06-03,1.18,53774,CARNE BOV BIFE DE COXAO MOLE KG,7213,1176,3_8,26.93,23.9
8799,2019-06-03,1.13,53774,CARNE BOV BIFE DE COXAO MOLE KG,7213,1.1340000000000001,3_8,25.970000000000002,23.9
8800,2019-06-03,1.19,10720,CARNE BOV BIFE DE COXAO MOLE KG,7213,1.19,3_13,27.25,23.9
8801,2019-06-03,1.03,53774,CARNE BOV BIFE DE COXAO MOLE KG,7213,1034,3_8,23.68,23.9
8802,2019-06-03,0.98,10720,CARNE BOV BIFE DE COXAO MOLE KG,7213,982,3_13,22.49,23.9
8803,2019-06-03,1.12,53774,CARNE BOV BIFE DE COXAO MOLE KG,7213,1112,3_8,25.459999999999997,23.9
8804,2019-06-03,1.01,53774,CARNE BOV BIFE DE COXAO MOLE KG,7213,1008,3_8,23.08,23.9
8805,2019-06-03,1.23,53774,CARNE BOV BIFE DE COXAO MOLE KG,7213,1.23,3_8,28.169999999999998,23.9
8806,2019-06-03,0.85,10720,CARNE BOV BIFE DE COXAO MOLE KG,7213,852,3_13,19.509999999999998,23.9
8807,2019-06-03,1.21,10720,CARNE BOV BIFE DE COXAO MOLE KG,7213,1206,3_13,27.619999999999997,23.9
8808,2019-06-03,1.17,53774,CARNE BOV BIFE DE COXAO MOLE KG,7213,1168,3_8,26.75,23.9
8809,2019-06-03,0.83,53774,CARNE BOV BIFE DE COXAO MOLE KG,7213,0.83200000000000007,3_8,19.05,23.9
8810,2019-06-03,1.28,53774,CARNE BOV BIFE DE COXAO MOLE KG,7213,1288,3_8,29.5,23.9
8811,2019-06-03,0.58,10720,CARNE BOV BIFE DE COXAO MOLE KG,7213,0.57600000000000007,3_13,13.19,23.9
8812,2019-06-03,0.98,10720,CARNE BOV BIFE DE COXAO MOLE KG,7213,976,3_13,22.349999999999998,23.9
8813,2019-06-03,3.12,53774,CARNE BOV BIFE DE COXAO MOLE KG,7213,3.1260000000000003,3_8,71.589999999999989,23.9
8814,2019-06-03,0.34,10720,CARNE BOV BIFE DE COXAO MOLE KG,7213,0.33799999999999997,3_13,7.74,23.9
8815,2019-06-03,1.31,53774,CARNE BOV BIFE DE COXAO MOLE KG,7213,1.31,3_8,30.0,23.9
8816,2019-06-03,1.02,10720,CARNE BOV BIFE DE COXAO MOLE KG,7213,1.02,3_13,23.36,23.9
8817,2019-06-03,1.15,53774,CARNE BOV BIFE DE COXAO MOLE KG,7213,1148,3_8,26.290000000000003,23.9
8818,2019-06-03,0.0,53774,CARNE BOV BIFE DE CONTRA FILE KG,7198,532,3_8,14.849999999999998,27.9
8819,2019-06-03,0.0,53774,CARNE BOV BIFE DE CONTRA FILE KG,7198,268,3_8,7.48,27.9
8820,2019-06-03,0.0,53774,CARNE BOV BIFE DE CONTRA FILE KG,7198,614,3_8,17.13,27.9
8821,2019-06-03,0.0,53774,CARNE BOV BIFE DE CONTRA FILE KG,7198,214,3_8,5.97,27.9
8822,2019-06-03,0.0,53774,CARNE BOV BIFE DE CONTRA FILE KG,7198,0.24,3_8,6.7,27.9
8823,2019-06-03,0.0,53774,CARNE BOV BIFE DE CONTRA FILE KG,7198,0.56,3_8,15.629999999999999,27.9
8824,2019-06-03,0.0,53774,CARNE BOV BIFE DE CONTRA FILE KG,7198,264,3_8,7.37,27.9
8825,2019-06-03,0.15,53774,CARNE BOV BIFE DE CONTRA FILE KG,7198,272,3_8,7.4399999999999995,27.9
8826,2019-06-03,0.0,53774,CARNE BOV BIFE DE CONTRA FILE KG,7198,0.46799999999999997,3_8,13.059999999999999,27.9
8827,2019-06-03,0.0,5551,CARNE BOV ALCATRA CMAMINHA BIFE KG,239966,0.36,3_13,9.68,26.89
8828,2019-06-03,0.0,5551,CARNE BOV ALCATRA CMAMINHA BIFE KG,239966,0.91199999999999992,3_13,24.52,26.89
8829,2019-06-03,0.0,5551,CARNE BOV ALCATRA CMAMINHA BIFE KG,239966,0.36,3_13,9.68,26.89
8830,2019-06-03,0.0,53774,CARNE BOV ALCATRA CMAMINHA BIFE KG,239966,244,3_8,6.32,25.9
8831,2019-06-03,0.0,5551,CARNE BOV ALCATRA CMAMINHA BIFE KG,239966,0.44799999999999995,3_13,12.05,26.89
8832,2019-06-03,0.0,5551,CARNE BOV ALCATRA CMAMINHA BIFE KG,239966,2184,3_13,58.73,26.89
8833,2019-06-03,0.0,5551,CARNE BOV ALCATRA CMAMINHA BIFE KG,239966,0.9,3_13,24.200000000000003,26.89
8834,2019-06-03,0.14,53774,CARNE BOV ALCATRA CMAMINHA BIFE KG,239966,0.27,3_8,6.8500000000000005,25.9
8835,2019-06-03,0.0,53774,CARNE BOV ALCATRA CMAMINHA BIFE KG,239966,0.23,3_8,5.96,25.9
8836,2019-06-03,0.0,53774,CARNE BOV ALCATRA CMAMINHA BIFE KG,239966,0.53,3_8,13.73,25.9
8837,2019-06-03,0.0,5551,CARNE BOV ALCATRA CMAMINHA BIFE KG,239966,1.4680000000000002,3_13,39.48,26.89
8838,2019-06-03,0.0,5551,CARNE BOV ALCATRA CMAMINHA BIFE KG,239966,1.4060000000000001,3_13,37.81,26.89
8839,2019-06-03,0.0,5551,CARNE BOV ALCATRA CMAMINHA BIFE KG,239966,1286,3_13,34.58,26.89
8840,2019-06-03,0.0,5551,CARNE BOV ALCATRA CMAMINHA BIFE KG,239966,1054,3_13,28.34,26.89
8841,2019-06-03,0.0,53774,CARNE BOV ALCATRA CMAMINHA BIFE KG,239966,318,3_8,8.24,25.9
8842,2019-06-03,0.0,53774,CARNE BOV ALCATRA CMAMINHA BIFE KG,239966,292,3_8,7.56,25.9
8843,2019-06-03,0.0,53774,CARNE BOV ALCATRA CMAMINHA BIFE KG,239966,312,3_8,8.08,25.9
8844,2019-06-03,0.0,5551,CARNE BOV ALCATRA CMAMINHA BIFE KG,239966,1102,3_13,29.63,26.89
8845,2019-06-03,0.0,53774,CARNE BOV ALCATRA CMAMINHA BIFE KG,239966,532,3_8,13.780000000000001,25.9
8846,2019-06-03,0.0,10720,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,2.0140000000000002,3_13,37.84,18.79
8847,2019-06-03,0.0,10720,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,318,3_13,5.98,18.79
8848,2019-06-03,0.0,10720,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,364,3_13,6.84,18.79
8849,2019-06-03,0.0,10720,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,1536,3_13,28.86,18.79
8850,2019-06-03,0.0,10720,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,1794,3_13,33.71,18.79
8851,2019-06-03,0.0,53774,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,934,3_8,17.55,18.79
8852,2019-06-03,0.0,10720,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,1178,3_13,22.13,18.79
8853,2019-06-03,0.0,10720,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,0.59200000000000008,3_13,11.12,18.79
8854,2019-06-03,0.0,10720,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,636,3_13,11.95,18.79
8855,2019-06-03,0.0,53774,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,662,3_8,12.44,18.79
8856,2019-06-03,0.0,53774,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,498,3_8,9.36,18.79
8857,2019-06-03,0.0,53774,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,1068,3_8,20.07,18.79
8858,2019-06-03,0.0,10720,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,866,3_13,16.27,18.79
8859,2019-06-03,0.0,10720,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,1672,3_13,31.42,18.79
8860,2019-06-03,0.0,10720,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,0.92799999999999994,3_13,17.44,18.79
8861,2019-06-03,0.0,53774,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,1054,3_8,19.8,18.79
8862,2019-06-03,0.0,53774,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,1.9340000000000002,3_8,36.34,18.79
8863,2019-06-03,0.0,10720,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,544,3_13,10.22,18.79
8864,2019-06-03,0.0,10720,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,2.0940000000000003,3_13,39.349999999999994,18.79
8865,2019-06-03,0.0,10720,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,528,3_13,9.92,18.79
8866,2019-06-03,0.0,53774,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,998,3_8,18.75,18.79
8867,2019-06-03,0.0,10720,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,1192,3_13,22.4,18.79
8868,2019-06-03,0.0,53774,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,1.0659999999999998,3_8,20.03,18.79
8869,2019-06-03,0.0,53774,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,1.05,3_8,19.73,18.79
8870,2019-06-03,0.0,53774,CARNE BOV BIFE DE POSTA VERMELHA KG,7502,612,3_8,11.5,18.79
8871,2019-06-03,0.0,472,SUCO SUPERBOM TOM INT GF 500 ML,15927,1.0,3_8,10.89,10.89
8872,2019-06-03,0.0,37091,AP BARBEAR PROBAK 2 UN,12948,3.0,3_8,11.94,3.98
8873,2019-06-03,0.0,37091,AP BARBEAR PROBAK 2 UN,12948,2.0,3_8,7.96,3.98
8874,2019-06-03,0.0,37091,AP BARBEAR PROBAK 2 UN,12948,1.0,3_8,3.98,3.98
8875,2019-06-03,0.0,37091,AP BARBEAR PROBAK 2 UN,12948,1.0,3_8,3.98,3.98
8876,2019-06-03,0.0,30320,AP BARBEAR BIC FLEX 3 C 2 UN,224226,1.0,3_8,10.29,10.29
8877,2019-06-03,0.0,37091,AP BARBEAR PRESTO 3 ICE 2 UN,139945,1.0,3_8,13.48,13.48
8878,2019-06-03,0.0,37091,AP BARBEAR PRESTO 3 ICE 2 UN,139945,1.0,3_13,13.48,13.48
8879,2019-06-03,0.0,37091,AP DEPILAR PRESTO 3 FEM 2 UN,117731,1.0,3_8,13.98,13.98
8880,2019-06-03,0.0,37091,AP BARBEAR PRESTO 3 MASC 2 UN,117734,1.0,3_8,13.48,13.48
8881,2019-06-03,0.0,37091,AP BARBEAR PRESTO 3 SENS 2 UN,198189,1.0,3_8,14.78,14.78
8882,2019-06-03,0.0,219,AP BARBEAR BIC CONFORT 3 SENS UN,115717,1.0,3_8,9.19,9.19
8883,2019-06-03,0.0,219,AP BARBEAR BIC CONFORT 3 SENS UN,115717,1.0,3_8,9.19,9.19
8884,2019-06-03,0.0,37091,AP BARBEAR GILLETTE PROBACK 2 UN,173257,2.0,3_8,3.56,1.78
8885,2019-06-03,0.0,37091,AP BARBEAR GILLETTE PROBACK 2 UN,173257,5.0,3_8,8.9,1.78
8886,2019-06-03,0.0,37091,AP BARBEAR GILLETTE PROBACK 2 UN,173257,5.0,3_8,8.9,1.78
8887,2019-06-03,0.0,37091,AP BARBEAR GILLETTE PROBACK 2 UN,173257,1.0,3_8,1.78,1.78
8888,2019-06-03,0.0,37091,AP BARBEAR PRESTO 3 BODY SENS 2 UN,169093,1.0,3_8,13.48,13.48
8889,2019-06-03,0.0,37091,AP DEPILAR PRESTO 3 FEM LV4 PG3 UN,148611,1.0,3_8,22.78,22.78
8890,2019-06-03,0.0,219,AP BARBEAR BIC SENSITIVE LV7 PG5 UN,170159,1.0,3_8,6.59,6.59
8891,2019-06-03,0.0,219,AP BARBEAR BIC SENSITIVE LV7 PG5 UN,170159,1.0,3_8,6.59,6.59
8892,2019-06-03,0.0,219,AP BARBEAR BIC SENSITIVE LV7 PG5 UN,170159,1.0,3_8,6.59,6.59
8893,2019-06-03,0.0,219,AP BARBEAR BIC SENSITIVE LV7 PG5 UN,170159,1.0,3_8,6.59,6.59
8894,2019-06-03,0.0,219,AP BARBEAR BIC SENSITIVE LV7 PG5 UN,170159,1.0,3_8,6.59,6.59
8895,2019-06-03,0.0,219,AP BARBEAR BIC SENSITIVE LV7 PG5 UN,170159,1.0,3_8,6.59,6.59
8896,2019-06-03,3.0,37091,AP BARBEAR GILLETTE MACH3 SENS 1 UN,152643,1.0,3_8,20.9,23.9
8897,2019-06-03,0.0,37091,AP BARBEAR PRESTO 3 MASC LV4 PG3 UN,148610,1.0,3_8,19.19,19.19
8898,2019-06-03,0.0,37091,AP BARBEAR GILLETTE MACH3 TURBO 1 UN,183433,1.0,3_8,24.75,24.75
8899,2019-06-03,0.0,5122,AP BARBEAR GILLETTE ULTRAGRIP C 2 UN,76062,1.0,3_8,7.29,7.29
8900,2019-06-03,0.0,5122,AP BARBEAR GILLETTE ULTRAGRIP C 2 UN,76062,1.0,3_8,7.29,7.29
8901,2019-06-03,0.0,30320,AP DEPILAR BIC SOLEIL SENSITIVE 2 UN,236338,1.0,3_8,12.54,12.54
8902,2019-06-03,0.0,37091,KIT GILLETTE AP BARBEAR PREST3 L3 P2 1 UN,249044,1.0,3_8,12.69,12.69
8903,2019-06-03,0.0,37091,KIT GILLETTE AP BARBEAR PREST3 L3 P2 1 UN,249044,1.0,3_8,12.69,12.69
8904,2019-06-03,0.0,37091,KIT GILLETTE AP BARBEAR PREST3 L3 P2 1 UN,249044,1.0,3_8,12.69,12.69
8905,2019-06-03,0.0,37091,AP BARBEAR PRESTO 2 ULTRA G FEM MOVEL 2 UN,66865,1.0,3_8,8.49,8.49
8906,2019-06-03,0.0,37091,KIT GILLETTE AP BARB PREST3 VDBRA L3 P2 1 UN,249045,1.0,3_8,12.39,12.39
8907,2019-06-03,0.0,37091,KIT GILLETTE AP BARB PREST3 VDBRA L3 P2 1 UN,249045,2.0,3_8,24.78,12.39
8908,2019-06-03,0.0,37091,AP BARBEAR GILLETTE PREST ULTRA GRIP FEM 2 UN,235175,1.0,3_8,11.19,11.19
8909,2019-06-03,0.0,10406,AP BARBEAR GILLETTE ULTRAGRIP MOVEL C CT 2 UN,76063,1.0,3_8,6.89,6.89
8910,2019-06-03,0.0,10406,AP BARBEAR GILLETTE ULTRAGRIP MOVEL C CT 2 UN,76063,1.0,3_8,6.89,6.89
8911,2019-06-03,0.0,10406,AP BARBEAR GILLETTE ULTRAGRIP MOVEL C CT 2 UN,76063,1.0,3_8,6.89,6.89
8912,2019-06-03,0.0,219,AP BARBEAR BIC COMFORT 2 PELE SENSIVEL PCT 2 UN,10032,1.0,3_8,5.89,5.89
8913,2019-06-03,0.0,219,AP BARBEAR BIC COMFORT 2 PELE SENSIVEL PCT 2 UN,10032,1.0,3_8,5.89,5.89
8914,2019-06-03,0.0,458,DETERGENTE YPE COCO FC 500 ML,7919,1.0,3_8,1.89,1.89
8915,2019-06-03,0.0,458,DETERGENTE YPE COCO FC 500 ML,7919,3.0,3_8,5.67,1.89
8916,2019-06-03,0.0,458,DETERGENTE YPE COCO FC 500 ML,7919,1.0,3_8,1.89,1.89
8917,2019-06-03,0.0,458,DETERGENTE YPE COCO FC 500 ML,7919,6.0,3_8,11.34,1.89
8918,2019-06-03,0.0,458,DETERGENTE YPE COCO FC 500 ML,7919,1.0,3_8,1.89,1.89
8919,2019-06-03,0.0,458,DETERGENTE YPE COCO FC 500 ML,7919,2.0,3_8,3.78,1.89
8920,2019-06-03,0.0,458,DETERGENTE YPE COCO FC 500 ML,7919,2.0,3_8,3.78,1.89
8921,2019-06-03,0.0,458,DETERGENTE YPE COCO FC 500 ML,7919,3.0,3_8,5.67,1.89
8922,2019-06-03,0.0,458,DETERGENTE YPE MACA FC 500 ML,7917,2.0,3_13,3.58,1.79
8923,2019-06-03,0.0,458,DETERGENTE YPE MACA FC 500 ML,7917,1.0,3_8,1.89,1.89
